Object Name,Text - Description,,,,,,,,,,,,,,,,,,,,
K_PCA_REAL,EC-PCA: Realignment for PrCtr Assignments to CO Master Data,,,,,,,,,,,,,,,,,,,,
K_PEP,CO Authorization Object for Period-End Partner (PEP),,,,,,,,,,,,,,,,,,,,
K_PKSA,CO-PC: Production Cost Collector,,,,,,,,,,,,,,,,,,,,
K_PRICE001,"Authorization for Price Maintenance, CWM Solution",,,,,,,,,,,,,,,,,,,,
K_PRPS_SET,CO-CCA: PSP Element Groups,,,,,,,,,,,,,,,,,,,,
K_PRS_LS,CO Authorization for Prof. Services Lean Staffing,,,,,,,,,,,,,,,,,,,,
K_PVARIANT,Authorization for Screen Variants,,,,,,,,,,,,,,,,,,,,
K_REPO_CCA,CO-CCA: Reporting on Cost Centers/Cost Elements,,,,,,,,,,,,,,,,,,,,
K_REPO_OPA,CO-OPA: Reporting on Orders,,,,,,,,,,,,,,,,,,,,
K_REPO_USR,CO: Reporting / User Settings,,,,,,,,,,,,,,,,,,,,
K_SUM_CO,CO: General CO Summarization Without Classification,,,,,,,,,,,,,,,,,,,,
K_SUM_COST,CO-PC: Summarization - Cost Objects,,,,,,,,,,,,,,,,,,,,
K_SUM_ORD,CO-PC: Summarization - Orders,,,,,,,,,,,,,,,,,,,,
K_SUM_PROJ,CO-PC: Summarization - Projects,,,,,,,,,,,,,,,,,,,,
K_TEMPL,"CO: Auth. Template (ABC-allocation, formula planning, other)",,,,,,,,,,,,,,,,,,,,
K_TEST,Test,,,,,,,,,,,,,,,,,,,,
K_TKA50,CO: Planner Profiles,,,,,,,,,,,,,,,,,,,,
K_TP_VALU,Transfer Price Valuations,,,,,,,,,,,,,,,,,,,,
K_TP_VT,Transfer Price Valuations and SubValuations,,,,,,,,,,,,,,,,,,,,
K_TRR_AP,CO-PC-OBJ: Event based revene recognition: accounting prin.,,,,,,,,,,,,,,,,,,,,
K_VRGNG,"CO: Bus. Trans., Actual Postings and Plan/act. Allocations",,,,,,,,,,,,,,,,,,,,
K_WIP,CO-PC-OBJ: WIP Calculation and Results Analysis,,,,,,,,,,,,,,,,,,,,
K_WIP_BU,CO-PC-OBJ: WIP Calculation and Results Analysis,,,,,,,,,,,,,,,,,,,,
K_WIP_PC,CO-PC-OBJ: WIP Calculation and Results Analysis,,,,,,,,,,,,,,,,,,,,
K_ZBASSL,CO: Calculation base,,,,,,,,,,,,,,,,,,,,
K_ZENTSL,CO: Credit,,,,,,,,,,,,,,,,,,,,
K_ZKALSM,CO: Costing sheet,,,,,,,,,,,,,,,,,,,,
K_ZSCHL,CO: Overhead key,,,,,,,,,,,,,,,,,,,,
K_ZZUSSL,CO: Overhead,,,,,,,,,,,,,,,,,,,,
LCMDOCSTMP,Auth. Object for Stamps in Legal Document,,,,,,,,,,,,,,,,,,,,
LCMSTMPACT,Auth. Object for Stamp Activities in Legal Document,,,,,,,,,,,,,,,,,,,,
LCM_AGRTRV,Authorization for Aged Record Retrieval,,,,,,,,,,,,,,,,,,,,
LCM_CTX,Auth. Object for LCM Context,,,,,,,,,,,,,,,,,,,,
LCM_CTXADM,Auth. Obj. for LCM Context Admin. Actions,,,,,,,,,,,,,,,,,,,,
LCM_CTXCAT,Auth. Obj. for Category in LCM Context,,,,,,,,,,,,,,,,,,,,
LCM_CTXTSK,Auth. Obj. for Task in LCM Context,,,,,,,,,,,,,,,,,,,,
LCM_DOC,Auth. Object for Legal Document Header,,,,,,,,,,,,,,,,,,,,
LCM_DOCACT,Auth. object for LCM Document header,,,,,,,,,,,,,,,,,,,,
LCM_DOCHDR,Auth. Object for Document Header,,,,,,,,,,,,,,,,,,,,
LCM_DOCLT,Auth. Object for Document header for LT attributes,,,,,,,,,,,,,,,,,,,,
LCM_GEN,General Activities,,,,,,,,,,,,,,,,,,,,
LCM_LT,Auth. Object for LCM Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTACT,Auth. Obj. for LCM Legal Transaction Actions,,,,,,,,,,,,,,,,,,,,
LCM_LTCAT,Auth. Obj. for Category in LCM Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTENCC,Auth. Obj. for Company Code in Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTENPO,Auth. Obj. for Purchasing Organization in Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTENPR,Auth. Obj. for Purchasing Organizations in Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTENSO,Auth. Obj. for Sales Organization in Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTPROF,Auth. Obj. to manage Profiles in Legal Transaction,,,,,,,,,,,,,,,,,,,,
LCM_LTTSK,Auth. Obj. for Task in LCM Legal Transaction Tasks,,,,,,,,,,,,,,,,,,,,
LMD_MA_AT,Last Mile Distribution: Mobile Adapter Access Type,,,,,,,,,,,,,,,,,,,,
LMD_PRF,Last Mile Distribution Process Framework,,,,,,,,,,,,,,,,,,,,
LMD_ROUTE,Last Mile Distribution: Route Object Maintenance,,,,,,,,,,,,,,,,,,,,
LMD_RT,Last Mile Distribution: Route Data Maintenance and Execution,,,,,,,,,,,,,,,,,,,,
LMD_VL,Last Mile Distribution: Visit List,,,,,,,,,,,,,,,,,,,,
LOBR_BUPLA,Business Place Authorization Object,,,,,,,,,,,,,,,,,,,,
LOBR_DUIMP,Import Document Data,,,,,,,,,,,,,,,,,,,,
LOBR_NFCDS,Authorization objects for Nota Fiscal CDS Views,,,,,,,,,,,,,,,,,,,,
LOBR_NFDUE,DU-E Data,,,,,,,,,,,,,,,,,,,,
LOP_MASTER,Logistical Options: Master data,,,,,,,,,,,,,,,,,,,,
LO_HU_PI,Authorization Object - Packing Instruction,,,,,,,,,,,,,,,,,,,,
LO_HU_REF,Authorization Object for Handling Unit Reference Document,,,,,,,,,,,,,,,,,,,,
LTR2_KB_RE,LTR2 KB Authorization,,,,,,,,,,,,,,,,,,,,
L_BWLVS,Movement Type in the Warehouse Management System,,,,,,,,,,,,,,,,,,,,
L_EXECUTE,Execution activities in TRM,,,,,,,,,,,,,,,,,,,,
L_LGNUM,Warehouse Number / Storage Type,,,,,,,,,,,,,,,,,,,,
L_MONITOR,Monitoring activities in TRM,,,,,,,,,,,,,,,,,,,,
L_MON_TRM,TRM Monitor,,,,,,,,,,,,,,,,,,,,
L_MON_TRML,TRM Log Monitor,,,,,,,,,,,,,,,,,,,,
L_MON_VAS,VAS Monitor,,,,,,,,,,,,,,,,,,,,
L_MON_XDCK,Cross-Docking Monitor,,,,,,,,,,,,,,,,,,,,
L_MON_YARD,Yard Monitor,,,,,,,,,,,,,,,,,,,,
L_SFUNC,Special functions in Warehouse Management,,,,,,,,,,,,,,,,,,,,
L_TCODE,Transaction Codes in the Warehouse Management System,,,,,,,,,,,,,,,,,,,,
L_VEHICLE,Yard vehicle information,,,,,,,,,,,,,,,,,,,,
L_YARD,Yard authorization,,,,,,,,,,,,,,,,,,,,
L_YRD_MTHD,Methods in the yard desktop transactions,,,,,,,,,,,,,,,,,,,,
MAN_PM_KPI,Manufacturing: Add Plant Manager KPI,,,,,,,,,,,,,,,,,,,,
MDC_ADMIN,Administrative permissions,,,,,,,,,,,,,,,,,,,,
MDC_BEGRU,Process Step Permissions,,,,,,,,,,,,,,,,,,,,
MDC_DQEVAL,Data Quality Evaluation Permissions,,,,,,,,,,,,,,,,,,,,
MDC_LOAD,Load Permissions,,,,,,,,,,,,,,,,,,,,
MDC_MASS,Mass Processing Permissions,,,,,,,,,,,,,,,,,,,,
MDC_MASSBS,Mass Maintenance Permissions,,,,,,,,,,,,,,,,,,,,
MDC_PFILT,Consolidation Cluster Permissions,,,,,,,,,,,,,,,,,,,,
MDC_PROOT,Consolidation Root Permissions,,,,,,,,,,,,,,,,,,,,
MDGC_LCOPY,Copy Customer Master Data from MDG Hub,,,,,,,,,,,,,,,,,,,,
MDG_DEF,Data Export,,,,,,,,,,,,,,,,,,,,
MDG_DIF,Data Import,,,,,,,,,,,,,,,,,,,,
MDG_IDM,Key Mapping,,,,,,,,,,,,,,,,,,,,
MDG_MDF_TR,Master Data: Transport,,,,,,,,,,,,,,,,,,,,
MDI_CHANGE,Triggering MDI Change API,,,,,,,,,,,,,,,,,,,,
MDI_LOG,Triggering MDI Log API,,,,,,,,,,,,,,,,,,,,
MDO_DO_ADM,MDO: Data Ownership,,,,,,,,,,,,,,,,,,,,
MDQRM_DS_E,Master Data Quality: Derivation Scenario Rule Execution,,,,,,,,,,,,,,,,,,,,
MDQRM_DS_R,Master Data Quality: Derivation Scenario Rule,,,,,,,,,,,,,,,,,,,,
MDQRM_DS_S,Master Data Quality: Derivation Scenario,,,,,,,,,,,,,,,,,,,,
MDQRM_MNDR,Master Data Quality: Mined Rule,,,,,,,,,,,,,,,,,,,,
MDQRM_MNNG,Master Data Quality: Rule Mining,,,,,,,,,,,,,,,,,,,,
MDQRM_RLEX,Master Data Quality: Validation Rule Export,,,,,,,,,,,,,,,,,,,,
MDQRM_RLIM,Master Data Quality: Validation Rule Import,,,,,,,,,,,,,,,,,,,,
MDQRM_RLUS,Master Data Quality: Validation Rule Usage,,,,,,,,,,,,,,,,,,,,
MDQRM_RULE,Master Data Quality: Validation Rule,,,,,,,,,,,,,,,,,,,,
MDQ_EVAL,Evaluation,,,,,,,,,,,,,,,,,,,,
MDQ_RULREP,Rule Repository,,,,,,,,,,,,,,,,,,,,
MDS_LOAD,Synchronization (Individual and Mass Maintenance),,,,,,,,,,,,,,,,,,,,
MEP_CUST,ME User Profile: Customizing,,,,,,,,,,,,,,,,,,,,
MFG_ADMIN,Manufacturing planner admin,,,,,,,,,,,,,,,,,,,,
MFG_PLNR,Manufacturing Planner,,,,,,,,,,,,,,,,,,,,
MPA_ADM_F,Mass Processing of Asset File Access,,,,,,,,,,,,,,,,,,,,
MPE_MRSBOM,Map BOM to MRS,,,,,,,,,,,,,,,,,,,,
MSG_PULL,Authorization object for pull FSN messages,,,,,,,,,,,,,,,,,,,,
MSR_INSPEC,"Material Inspections: Creation, Confirmation, Cancellation",,,,,,,,,,,,,,,,,,,,
MSR_PLANT,Advanced Returns Management Plant Authorization,,,,,,,,,,,,,,,,,,,,
M_ABC_CTRL,Alternative Control Configuration (aATP),,,,,,,,,,,,,,,,,,,,
M_AMPL_ALL,Approved Manufacturer Parts List,,,,,,,,,,,,,,,,,,,,
M_AMPL_WRK,Approved Manufacturer Parts List - Plant,,,,,,,,,,,,,,,,,,,,
M_ANFR_BSA,Document Type in RFQ,,,,,,,,,,,,,,,,,,,,
M_ANFR_EKG,Purchasing Group in RFQ,,,,,,,,,,,,,,,,,,,,
M_ANFR_EKO,Purchasing Organization in RFQ,,,,,,,,,,,,,,,,,,,,
M_ANFR_LGO,Plant/Storage Location in RFQ,,,,,,,,,,,,,,,,,,,,
M_ANFR_WRK,Plant in RFQ,,,,,,,,,,,,,,,,,,,,
M_ANGB_BSA,Document Type in Quotation,,,,,,,,,,,,,,,,,,,,
M_ANGB_EKG,Purchasing Group in Quotation,,,,,,,,,,,,,,,,,,,,
M_ANGB_EKO,Purchasing Organization in Quotation,,,,,,,,,,,,,,,,,,,,
M_ANGB_LGO,Plant/Storage Location in Quotation,,,,,,,,,,,,,,,,,,,,
M_ANGB_WRK,Plant in Quotation,,,,,,,,,,,,,,,,,,,,
M_APPL_ANL,LIS Customizing: Applications,,,,,,,,,,,,,,,,,,,,
M_ASSETFIN,Define which user can perform Asset Conclusion process,,,,,,,,,,,,,,,,,,,,
M_AUSW_MCC,Evaluation: Application,,,,,,,,,,,,,,,,,,,,
M_BANF_BSA,Document Type in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_BWK,Procuring Plant in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_EKG,Purchasing Group in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_EKO,Purchasing Organization in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_FRG,Release Code in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_LGO,Plant/Storage Location in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BANF_WRK,Plant in Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_BCO_EKOR,INVCO Document Evaluations: Purchasing Organization,,,,,,,,,,,,,,,,,,,,
M_BCO_VKOR,INVCO Document Evaluations: Sales Organization,,,,,,,,,,,,,,,,,,,,
M_BCO_WERK,INVCO Document Evaluations: Plant,,,,,,,,,,,,,,,,,,,,
M_BEST_BSA,Document Type in Purchase Order,,,,,,,,,,,,,,,,,,,,
M_BEST_EKG,Purchasing Group in Purchase Order,,,,,,,,,,,,,,,,,,,,
M_BEST_EKO,Purchasing Organization in Purchase Order,,,,,,,,,,,,,,,,,,,,
M_BEST_EXP,Progress Tracking Group,,,,,,,,,,,,,,,,,,,,
M_BEST_LGO,Plant/Storage Location in Purchase Order,,,,,,,,,,,,,,,,,,,,
M_BEST_WRK,Plant in Purchase Order,,,,,,,,,,,,,,,,,,,,
M_BE_CCODE,Company code from back end system,,,,,,,,,,,,,,,,,,,,
M_BE_SYST,Authorisation for backend system,,,,,,,,,,,,,,,,,,,,
M_BE_WERK,Authorisation object for back end plant,,,,,,,,,,,,,,,,,,,,
M_BSV_ALL,Authorization for BSV,,,,,,,,,,,,,,,,,,,,
M_BSV_CONF,Authorization for Creating Rule in BSV,,,,,,,,,,,,,,,,,,,,
M_BSV_PROC,Authorization for Valuation Procedure in BSV,,,,,,,,,,,,,,,,,,,,
M_CATACC,ERP E-Procurement Catalog Access,,,,,,,,,,,,,,,,,,,,
M_CAT_UTYP,Characteristic Catalog access,,,,,,,,,,,,,,,,,,,,
M_CCTR_BSA,Purchasing Document Type in Central Purchase Contract,,,,,,,,,,,,,,,,,,,,
M_CCTR_EKG,Purchasing Group in Central Purchase Contract,,,,,,,,,,,,,,,,,,,,
M_CCTR_EKO,Purchasing Organization in Central Purchase Contract,,,,,,,,,,,,,,,,,,,,
M_CIAP_RET,Define which user can retire a record,,,,,,,,,,,,,,,,,,,,
M_CIAP_WRI,Define which user can use the CIAP Loader,,,,,,,,,,,,,,,,,,,,
M_CINV_BUK,Central Invoice: Company Code,,,,,,,,,,,,,,,,,,,,
M_CINV_WRK,Central Invoice: Plant,,,,,,,,,,,,,,,,,,,,
M_CONF_BSA,Document Type in Supplier Confirmation,,,,,,,,,,,,,,,,,,,,
M_CONF_EKG,Purchasing Group in Supplier Confirmation,,,,,,,,,,,,,,,,,,,,
M_CONF_EKO,Purchasing Organization in Supplier Confirmation,,,,,,,,,,,,,,,,,,,,
M_CPO_BSA,Document Type in Central Purchase Order,,,,,,,,,,,,,,,,,,,,
M_CPO_EKG,Purchasing Group in Central Purchase Order,,,,,,,,,,,,,,,,,,,,
M_CPO_EKO,Purchasing Organization in Central Purchase Order,,,,,,,,,,,,,,,,,,,,
M_CPO_WRK,Plant in Central Purchase Order,,,,,,,,,,,,,,,,,,,,
M_CPR_BSA,Document Type in Central Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_CPR_EKG,Purchasing Group in Central Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_CPR_EKO,Purchasing Organization in Cental Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_CPR_EWRK,Obsolete,,,,,,,,,,,,,,,,,,,,
M_CPR_EXCC,Obsolete,,,,,,,,,,,,,,,,,,,,
M_CPR_WRK,Plant in Central Purchase Requisition,,,,,,,,,,,,,,,,,,,,
M_CQTN_BSA,Central Supplier Quotation Purchasing Document Type,,,,,,,,,,,,,,,,,,,,
M_CQTN_EKG,Central Supplier Quotation Purchasing Group,,,,,,,,,,,,,,,,,,,,
M_CQTN_EKO,Central Supplier Quotation Purchasing Organization,,,,,,,,,,,,,,,,,,,,
M_CRFQ_BSA,Central Request for Quotation Purchasing Document Type,,,,,,,,,,,,,,,,,,,,
M_CRFQ_EKG,Central Request for Quotation Purchasing Group,,,,,,,,,,,,,,,,,,,,
M_CRFQ_EKO,Central Request for Quotation Purchasing Organization,,,,,,,,,,,,,,,,,,,,
M_CR_FACTR,Define which user can post the credit factor.,,,,,,,,,,,,,,,,,,,,
M_CR_WERKS,Authorization Object for Central Requisition,,,,,,,,,,,,,,,,,,,,
M_CTLG_ACC,Procurement Catalog Access,,,,,,,,,,,,,,,,,,,,
M_CTLG_PRP,Catalog Item Proposals Authorizations,,,,,,,,,,,,,,,,,,,,
M_CTX_CAT,Auth. Obj. for Category in LCM Context,,,,,,,,,,,,,,,,,,,,
M_CTX_TSK,Auth. Obj. for Task in LCM Context,,,,,,,,,,,,,,,,,,,,
M_CUFO_MCS,Customizing Update Parameters: Application,,,,,,,,,,,,,,,,,,,,
M_CUR_ACCT,Define Users That Can Perform Accounting on Current Period,,,,,,,,,,,,,,,,,,,,
M_CUST_MCS,Customizing: Standard Analyses/Application Settings,,,,,,,,,,,,,,,,,,,,
M_CUTR_MCS,Customizing: Transport,,,,,,,,,,,,,,,,,,,,
M_DDIC_DOB,Evaluation Structure: DD Table,,,,,,,,,,,,,,,,,,,,
M_EINF_EKG,Purchasing Group in Purchasing Info Record,,,,,,,,,,,,,,,,,,,,
M_EINF_EKO,Purchasing Organization in Purchasing Info Record,,,,,,,,,,,,,,,,,,,,
M_EINF_WRK,Plant in Purchasing Info Record,,,,,,,,,,,,,,,,,,,,
M_EINK_FRG,Release Code and Group (Purchasing),,,,,,,,,,,,,,,,,,,,
M_EVNT_ANL,Maintain LIS Inbound Interface for External Data,,,,,,,,,,,,,,,,,,,,
M_FCAT_ANL,Field Catalog: Application,,,,,,,,,,,,,,,,,,,,
M_FCDM_ORG,Organizational Levels for Demand Forecasting,,,,,,,,,,,,,,,,,,,,
M_FIP_AOR,Authorization for FIP  Area of Responsibility,,,,,,,,,,,,,,,,,,,,
M_FIP_MNG,Perishable Manager / FIP Manager,,,,,,,,,,,,,,,,,,,,
M_FORECAST,Material Forecast,,,,,,,,,,,,,,,,,,,,
M_FW_EXCH,Forward Exchange in subcontracting,,,,,,,,,,,,,,,,,,,,
M_HIER_MCK,General Hierarchy,,,,,,,,,,,,,,,,,,,,
M_HUB_MAR,Material Types for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_HUB_MAT,Materials for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_HUB_WGR,Material Groups for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_IDINVLDG,Inventory Ledger for Chile,,,,,,,,,,,,,,,,,,,,
M_INFO_ANL,Info Structure: Application,,,,,,,,,,,,,,,,,,,,
M_INFO_FOR,Update Formula/Conditions: Application,,,,,,,,,,,,,,,,,,,,
M_INFO_GEN,Generation: Info Structures/Update Definition,,,,,,,,,,,,,,,,,,,,
M_INFO_MCB,Evaluation: Evaluation Structure,,,,,,,,,,,,,,,,,,,,
M_INFO_MCC,Evaluation Structure: Application,,,,,,,,,,,,,,,,,,,,
M_INFO_MCD,Planning: Information Structure/Version,,,,,,,,,,,,,,,,,,,,
M_INFO_UPD,Define Updating: Application/Information Structure,,,,,,,,,,,,,,,,,,,,
M_INTG_XTR,Extraction for Outbound Processing,,,,,,,,,,,,,,,,,,,,
M_INVVAL,Inventory Values Display,,,,,,,,,,,,,,,,,,,,
M_INV_STCK,Define which user can activate an investment stock record,,,,,,,,,,,,,,,,,,,,
M_ISEG_WDB,Phys inv: Difference Posting in Plant,,,,,,,,,,,,,,,,,,,,
M_ISEG_WIB,Phys. Inv.: Phys. Inv. Document in Plant,,,,,,,,,,,,,,,,,,,,
M_ISEG_WZB,Phys. Inv.: Count and Difference Posting in Plant,,,,,,,,,,,,,,,,,,,,
M_ISEG_WZL,Phys. Inv.: Count in Plant,,,,,,,,,,,,,,,,,,,,
M_IS_DISPO,LIS Standard Analysis: Info Structure / MRP Controller,,,,,,,,,,,,,,,,,,,,
M_IS_EKGRP,LIS Standard Analysis: Info Structure / Purchasing Group,,,,,,,,,,,,,,,,,,,,
M_IS_EKORG,LIS Standard Analysis: Info Structure / Purchasing Org.,,,,,,,,,,,,,,,,,,,,
M_IS_KENNZ,LIS Standard Analysis: Info Structure / Key Figure,,,,,,,,,,,,,,,,,,,,
M_IS_LGNUM,LIS Standard Analysis: Info Structure / Warehouse Number,,,,,,,,,,,,,,,,,,,,
M_IS_MATKL,LIS Standard Analysis: Info Structure / Material Group,,,,,,,,,,,,,,,,,,,,
M_IS_MTART,LIS Standard Analysis: Info Structure / Material Type,,,,,,,,,,,,,,,,,,,,
M_IS_SELVS,LIS Standard Analysis: Selection Versions,,,,,,,,,,,,,,,,,,,,
M_IS_SPART,LIS Standard Analysis: Info Structure / Division,,,,,,,,,,,,,,,,,,,,
M_IS_VKBUR,LIS Standard Analysis: Info Structure / Sales Office,,,,,,,,,,,,,,,,,,,,
M_IS_VKORG,LIS Standard Analysis: Info Structure / Sales Organization,,,,,,,,,,,,,,,,,,,,
M_IS_VTWEG,LIS Standard Analysis: Info Structure / Distribution Channel,,,,,,,,,,,,,,,,,,,,
M_IS_WERKS,LIS Standard Analysis: Info Structure / Plant,,,,,,,,,,,,,,,,,,,,
M_KONA_ORG,"Arr. Type, Purch. Org., Purch. Group in Rebate Arrangement",,,,,,,,,,,,,,,,,,,,
M_LFA1_BEK,Vendor: Account Authorization for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_LFA1_GEN,Vendor: Central Data for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_LFA1_GRP,Vendor: Account Group Authorization for Central Purchasing,,,,,,,,,,,,,,,,,,,,
M_LFM1_EKO,Purchasing Organization in Supplier Master Record,,,,,,,,,,,,,,,,,,,,
M_LFPL_ORG,Organizational Levels of Long-Term Planning,,,,,,,,,,,,,,,,,,,,
M_LIBE_EKO,Supplier Evaluation,,,,,,,,,,,,,,,,,,,,
M_LIBI_CUS,Customizing: Logistics Information Library,,,,,,,,,,,,,,,,,,,,
M_LIBI_INS,Info Sets: Logistics Information Library,,,,,,,,,,,,,,,,,,,,
M_LIBI_IST,Info Set Calls,,,,,,,,,,,,,,,,,,,,
M_LIBI_KNZ,Key Figures: Logistics Information Library,,,,,,,,,,,,,,,,,,,,
M_LIBI_KSI,Key Figure Retrieval Via Info Sets,,,,,,,,,,,,,,,,,,,,
M_LIBI_KSK,Key Figure Retrieval Using Classification,,,,,,,,,,,,,,,,,,,,
M_LIBI_KST,Key Figure Retrieval Using Text Elements,,,,,,,,,,,,,,,,,,,,
M_LIBI_KZS,Find key figures in Logistics Information Library,,,,,,,,,,,,,,,,,,,,
M_LIFO_MLY,Authorization for LIFO Valuation,,,,,,,,,,,,,,,,,,,,
M_LPET_BSA,Document Type in Scheduling Agreement Delivery Schedule,,,,,,,,,,,,,,,,,,,,
M_LPET_EKG,Purchasing Group in Scheduling Agreement Delivery Schedule,,,,,,,,,,,,,,,,,,,,
M_LPET_EKO,Purchasing Org. in Scheduling Agreement Delivery Schedule,,,,,,,,,,,,,,,,,,,,
M_LPET_LGO,Plant/Storage Location in SA Delivery Schedule Line,,,,,,,,,,,,,,,,,,,,
M_LPET_WRK,Plant in Scheduling Agreement Delivery Schedule,,,,,,,,,,,,,,,,,,,,
M_LTO_CAT,Auth. Obj. for Category in LCM Legal Transaction,,,,,,,,,,,,,,,,,,,,
M_LTO_ENT,Auth. Obj. for Entity in LCM Legal Transaction,,,,,,,,,,,,,,,,,,,,
M_LTS_ENT,Auth. Obj. for Entity in LCM Legal Transaction Entities,,,,,,,,,,,,,,,,,,,,
M_LTS_TSK,Auth. Obj. for Task in LCM Legal Transaction Tasks,,,,,,,,,,,,,,,,,,,,
M_MATE_BIC,Batch Information Cockpit,,,,,,,,,,,,,,,,,,,,
M_MATE_BUK,Material Master: Company Codes,,,,,,,,,,,,,,,,,,,,
M_MATE_BWT,Material master: Change of valuation type for batch,,,,,,,,,,,,,,,,,,,,
M_MATE_CHC,Batch Class Conversion,,,,,,,,,,,,,,,,,,,,
M_MATE_CHG,Material Master: Batches/Trading Units,,,,,,,,,,,,,,,,,,,,
M_MATE_CHP,Batch Record,,,,,,,,,,,,,,,,,,,,
M_MATE_DCP,Batch Distribution - Decouple Batch,,,,,,,,,,,,,,,,,,,,
M_MATE_DGM,DG Material Master: Master Data,,,,,,,,,,,,,,,,,,,,
M_MATE_DGT,DG Material Master: Dangerous goods texts (obsolete),,,,,,,,,,,,,,,,,,,,
M_MATE_DPR,Material Master: MRP Profiles,,,,,,,,,,,,,,,,,,,,
M_MATE_DRV,Batch Derivation: Overall Release/Monitor,,,,,,,,,,,,,,,,,,,,
M_MATE_LGN,Material Master: Warehouse Numbers,,,,,,,,,,,,,,,,,,,,
M_MATE_MAF,Material Master: Material Locks,,,,,,,,,,,,,,,,,,,,
M_MATE_MAN,Material Master: Data at Client Level,,,,,,,,,,,,,,,,,,,,
M_MATE_MAR,Material Master: Material Types,,,,,,,,,,,,,,,,,,,,
M_MATE_MAT,Material Master: Materials,,,,,,,,,,,,,,,,,,,,
M_MATE_MEX,Material Master: Export License Data per Country,,,,,,,,,,,,,,,,,,,,
M_MATE_MTA,Material Master: Change Material Type,,,,,,,,,,,,,,,,,,,,
M_MATE_MZP,Material Master: Customs Tariff Preference Data,,,,,,,,,,,,,,,,,,,,
M_MATE_NEU,Material Master: Create,,,,,,,,,,,,,,,,,,,,
M_MATE_OB,Original Batch,,,,,,,,,,,,,,,,,,,,
M_MATE_PER,Material Master: Allow Posting to Prior Period/Close Periods,,,,,,,,,,,,,,,,,,,,
M_MATE_PPR,Material Master: Forecast Profiles,,,,,,,,,,,,,,,,,,,,
M_MATE_STA,Material Master: Maintenance Statuses,,,,,,,,,,,,,,,,,,,,
M_MATE_VKO,Material Master: Sales Organization/Distribution Channel,,,,,,,,,,,,,,,,,,,,
M_MATE_WGR,Material Master: Material Groups,,,,,,,,,,,,,,,,,,,,
M_MATE_WRK,Material Master: Plants,,,,,,,,,,,,,,,,,,,,
M_MATE_ZST,Material Master: Change Status of Batches,,,,,,,,,,,,,,,,,,,,
M_MBNK_ALL,Material Docs: Number Range Maintenance,,,,,,,,,,,,,,,,,,,,
M_MCYA_EWS,LIS: Early Warning System,,,,,,,,,,,,,,,,,,,,
M_MIGRATE,Define which user can migrate records,,,,,,,,,,,,,,,,,,,,
M_MIPA_ORG,Updating Backorders,,,,,,,,,,,,,,,,,,,,
M_MMSEVAL,Adjust Supplier Evaluation Score,,,,,,,,,,,,,,,,,,,,
M_MPRIO,Requirement Prioritization,,,,,,,,,,,,,,,,,,,,
M_MPS_GRP,Grouping Code in Model Product Specification,,,,,,,,,,,,,,,,,,,,
M_MPS_WRK,Plant in Model Product Specification,,,,,,,,,,,,,,,,,,,,
M_MRES_BWA,Reservations: Movement Type,,,,,,,,,,,,,,,,,,,,
M_MRES_WWA,Reservations: Plant,,,,,,,,,,,,,,,,,,,,
M_MSEG_BMB,Material Documents: Movement Type,,,,,,,,,,,,,,,,,,,,
M_MSEG_BWA,Goods Movements: Movement Type,,,,,,,,,,,,,,,,,,,,
M_MSEG_BWE,Goods Receipt for Purchase Order: Movement Type,,,,,,,,,,,,,,,,,,,,
M_MSEG_BWF,Goods Receipt for Production Order: Movement Type,,,,,,,,,,,,,,,,,,,,
M_MSEG_LGO,Goods Movements: Storage Location,,,,,,,,,,,,,,,,,,,,
M_MSEG_WMB,Material Documents: Plant,,,,,,,,,,,,,,,,,,,,
M_MSEG_WWA,Goods Movements: Plant,,,,,,,,,,,,,,,,,,,,
M_MSEG_WWE,Goods Receipt for Purchase Order: Plant,,,,,,,,,,,,,,,,,,,,
M_MSEG_WWF,Goods Receipt for Production Order: Plant,,,,,,,,,,,,,,,,,,,,
M_MTDI_ORG,Organizational Levels for Material Requirements Planning,,,,,,,,,,,,,,,,,,,,
